Score,Episodes,Duration_format,Genre_format,Name_format,Source_format,cluster
6,1,18,1,2849,0,2
8,1,76,1,2850,1,2
6,26,24,1,2851,0,2
7,12,24,0,2852,0,2
6,2,8,0,2853,1,2
8,1,105,3,2854,0,2
7,2,43,1,2855,26,2
5,1,24,2,2856,0,2
8,26,24,9,2857,1,2
8,25,24,0,2858,26,2
7,1,48,1,2859,0,2
7,13,25,0,2860,2,2
6,12,3,0,2861,1,2
7,1,47,0,2862,1,2
7,21,24,1,2863,0,2
6,1,87,1,2864,0,2
7,13,2,4,2865,0,2
6,25,2,13,2866,1,2
8,12,23,0,2867,2,2
7,52,25,2,2868,0,2
5,3,22,1,2869,1,2
7,13,24,1,2870,1,2
8,12,24,0,2871,1,2
9,13,24,3,2872,1,2
8,1,2,3,2873,0,2
6,3,3,0,2874,0,2
6,6,30,0,2875,1,2
7,12,24,0,2876,2,2
7,12,24,3,2877,2,2
5,1,30,0,2878,1,2
8,1,45,3,2879,1,2
5,1,70,23,2880,1,2
7,2,28,10,2881,1,2
6,1,114,11,2882,1,2
7,24,25,0,2883,0,2
7,26,24,0,2884,0,2
7,13,24,1,2885,2,2
8,13,24,0,2886,1,2
7,10,24,0,2887,2,2
6,12,24,0,2888,1,2
7,16,2,0,2889,0,2
6,1,45,3,2890,1,2
7,12,23,1,2891,1,2
7,4,29,19,2892,0,2
8,12,23,0,2893,1,2
8,4,5,0,2894,6,2
7,47,24,6,2895,26,2
5,1,65,13,2896,1,2
5,6,5,16,2897,0,2
8,13,24,0,2898,1,2
6,24,21,0,2899,0,2
7,1,25,0,2900,1,2
8,1,108,0,2901,1,2
6,1,30,1,2902,15,2
7,4,30,10,2903,2,2
6,25,46,1,2904,1,2
8,12,26,19,2905,2,2
7,12,24,0,2906,2,2
8,4,22,6,2907,1,2
7,12,24,0,2908,2,2
8,25,25,4,2909,26,2
7,1,102,1,2910,1,2
7,1,24,0,2911,2,2
6,24,25,0,2912,1,2
6,12,24,0,2913,2,2
8,26,23,1,2914,1,2
7,1,64,1,2915,2,2
7,1,31,1,2916,1,2
7,10,1,1,2917,1,2
7,13,3,0,2918,1,2
7,1,110,1,2919,0,2
7,1,14,1,2920,1,2
6,1,84,1,2921,1,2
7,1,100,5,2922,4,2
6,1,84,1,2923,1,2
5,25,25,3,2924,1,2
7,12,2,0,2925,1,2
7,1,48,1,2926,0,2
7,1,48,1,2927,0,2
8,1,48,1,2928,0,2
8,1,48,1,2929,0,2
8,1,48,1,2930,0,2
7,12,24,0,2931,2,2
8,24,24,0,2932,0,2
6,1,99,0,2933,0,2
6,2,30,10,2934,1,2
7,1,87,0,2935,1,2
6,9,3,0,2936,1,2
7,11,2,0,2937,1,2
7,1,96,0,2938,26,2
6,1,30,2,2939,2,2
7,3,26,7,2940,2,2
8,10,24,0,2941,2,2
8,22,24,1,2942,0,2
7,1,26,0,2943,2,2
7,11,24,7,2944,2,2
8,25,22,3,2945,1,2
5,7,6,0,2946,1,2
7,1,23,16,2947,1,2
7,1,24,0,2948,1,2
6,49,24,1,2949,0,2
7,4,4,0,2950,1,2
5,4,3,0,2951,1,2
5,1,15,0,2952,1,2
5,50,10,0,2953,1,2
7,8,10,0,2954,1,2
8,1,24,0,2955,2,2
6,52,25,13,2956,0,2
7,12,24,8,2957,1,2
6,1,13,1,2958,1,2
5,26,25,0,2959,1,2
7,1,11,0,2960,2,2
5,1,55,3,2961,1,2
7,1,30,4,2962,0,2
6,4,3,22,2963,1,2
7,1,25,0,2964,26,2
6,2,21,1,2965,1,2
8,2,23,3,2966,1,2
7,1,27,0,2967,1,2
8,6,71,1,2968,1,2
5,1,44,9,2969,1,2
5,51,5,0,2970,1,2
7,1,90,4,2971,26,2
8,1,105,0,2972,2,2
6,2,30,2,2973,1,2
7,12,24,0,2974,1,2
6,50,24,4,2975,26,2
7,24,24,1,2976,2,2
7,2,30,7,25,0,0
7,1,5,15,2977,15,2
9,148,23,1,2978,1,2
7,2,30,10,2979,2,2
7,13,24,0,2980,1,2
8,12,24,8,2981,2,2
8,12,24,0,2982,1,2
8,4,25,4,2983,1,2
6,52,14,13,2984,1,2
7,12,23,0,2985,2,2
5,104,5,0,2986,1,2
7,2,24,1,2987,1,2
7,12,23,0,2988,0,2
7,13,24,0,2989,2,2
8,2,24,0,2990,1,2
8,12,24,0,2991,1,2
7,12,24,1,2992,1,2
7,1,24,1,2993,1,2
7,1,14,0,2994,1,2
7,8,23,1,2995,1,2
7,26,25,4,2996,1,2
7,2,24,3,2997,1,2
8,12,24,2,2998,2,2
7,2,25,0,2999,1,2
7,12,24,0,3000,0,2
8,13,23,0,3001,1,2
7,1,110,1,3002,26,2
6,25,25,0,3003,0,2
7,12,23,0,3004,0,2
7,2,46,1,3005,1,2
6,1,45,0,3006,1,2
7,75,5,2,3007,1,2
7,2,30,10,3008,2,2
7,1,3,15,3009,1,2
7,13,3,0,3010,1,2
5,26,25,0,3011,2,2
7,12,24,0,3012,1,2
6,1,12,4,3013,0,2
6,13,7,0,3014,1,2
5,51,22,0,3015,26,2
5,16,10,3,3016,1,2
6,26,3,0,3017,1,2
8,1,90,4,3018,2,2
6,526,12,0,3019,1,2
8,11,24,0,3020,2,2
7,13,3,0,3021,1,2
7,12,24,0,3022,2,2
7,10,24,0,3023,1,2
9,13,24,3,3024,1,2
6,1,18,3,3025,4,2
7,37,25,0,3026,1,2
7,13,24,0,3027,1,2
8,1,88,1,3028,1,2
8,13,24,0,3029,1,2
9,12,24,1,3030,2,2
8,1,90,1,3031,0,2
7,2,30,10,3032,2,2
7,13,23,1,3033,0,2
7,1,103,1,3034,1,2
7,25,23,1,3035,2,2
7,24,24,1,3036,2,2
7,12,24,0,3037,1,2
6,12,23,1,3038,1,2
5,1,24,1,3039,1,2
6,12,6,0,3040,1,2
8,25,24,0,3041,1,2
7,13,23,1,3042,0,2
7,12,24,0,3043,2,2
7,2,27,8,8,0,0
7,13,24,1,3044,1,2
8,12,24,0,3045,6,2
6,12,24,1,3046,1,2
5,1,26,3,3047,1,2
8,13,24,0,3048,2,2
7,1,24,0,3049,26,2
7,12,24,0,3050,2,2
8,1,130,3,3051,0,2
8,1,109,3,3052,0,2
8,1,116,3,3053,0,2
7,2,17,10,3054,2,2
7,1,93,0,3055,0,2
8,52,3,0,3056,1,2
8,26,25,1,3057,0,2
8,38,25,1,3058,1,2
5,45,25,0,3059,1,2
7,1,86,0,3060,1,2
7,1,68,1,3061,2,2
7,2,17,7,3062,1,2
6,2,20,10,3063,1,2
6,4,27,1,3064,0,2
6,2,20,1,3065,1,2
7,1,25,1,3066,1,2
8,1,23,0,3067,1,2
8,1,92,1,3068,1,2
8,1,110,1,3069,1,2
7,12,24,8,3070,0,2
6,13,3,0,3071,1,2
5,35,25,1,3072,1,2
6,1,29,2,3073,2,2
7,13,23,4,3074,0,2
6,5,4,1,3075,1,2
7,12,25,3,3076,2,2
5,52,15,0,3077,5,2
7,1,20,0,3078,1,2
8,22,25,8,3079,2,2
7,48,24,1,3080,0,2
7,1,73,2,3081,0,2
7,1,24,0,3082,1,2
5,26,24,0,3083,1,2
7,1,8,0,3084,2,2
7,12,24,0,3085,0,2
8,12,25,0,3086,1,2
7,13,24,0,3087,2,2
7,10,24,0,3088,1,2
7,3,24,0,3089,1,2
7,5,27,0,3090,2,2
7,5,27,0,3091,2,2
9,1,117,2,3092,0,2
9,25,24,0,3093,1,2
6,12,24,1,3094,26,2
5,34,24,0,3095,1,2
6,1818,5,0,3096,0,2
8,12,23,0,3097,1,2
8,12,24,1,3098,1,2
9,99,24,0,3099,1,2
6,1,28,0,3100,1,2
8,12,23,11,3101,1,2
6,6,9,0,3102,2,2
7,13,24,2,3103,2,2
7,13,24,11,3104,1,2
7,24,24,1,3105,1,2
8,1,99,4,3106,0,2
7,25,3,0,3107,0,2
6,26,3,0,3108,0,2
6,12,3,0,3109,0,2
8,13,24,1,3110,2,2
8,12,22,3,3111,1,2
7,12,25,0,3112,2,2
7,1,12,1,3113,0,2
6,1,29,0,3114,1,2
5,1,14,3,3115,1,2
6,26,24,2,3116,26,2
7,1,6,15,3117,15,2
6,1,3,0,3118,1,2
6,1,71,0,3119,26,2
6,6,24,1,3120,0,2
7,13,24,0,3121,1,2
6,1,23,4,3122,0,2
7,13,25,0,3123,2,2
7,7,30,1,3124,2,2
7,2,23,0,3125,2,2
7,25,25,1,3126,0,2
6,4,15,21,3127,2,2
5,130,5,0,3128,1,2
5,47,40,0,3129,1,2
7,1,49,0,3130,1,2
5,30,25,0,3131,1,2
8,50,24,0,3132,1,2
7,1,150,1,3133,0,2
8,1,107,0,3134,1,2
7,39,25,6,3135,2,2
7,1,24,1,3136,2,2
8,12,23,0,3137,0,2
8,1,93,2,3138,4,2
6,2,3,0,3139,1,2
6,97,23,1,3140,1,2
6,1,6,15,3141,1,2
6,12,30,1,3142,0,2
7,52,24,2,3143,0,2
6,1,63,2,3144,0,2
6,12,24,1,3145,2,2
7,51,24,0,3146,1,2
7,26,23,3,3147,4,2
7,1,51,5,3148,1,2
7,2,24,0,3149,1,2
7,6,20,10,3150,1,2
7,2,3,6,3151,1,2
8,1,95,1,3152,2,2
8,25,22,4,3153,2,2
6,25,5,0,3154,0,2
6,26,1,0,3155,1,2
7,39,24,1,3156,0,2
6,60,7,0,3157,2,2
7,12,24,1,3158,2,2
7,258,24,7,3159,1,2
7,2,24,1,3160,2,2
6,52,22,1,3161,1,2
8,13,23,0,3162,1,2
6,1,106,2,3163,2,2
6,1,26,10,3164,1,2
8,7,23,0,3165,1,2
6,1,30,17,3166,0,2
7,6,15,0,3167,0,2
7,3,24,0,3168,1,2
7,1,97,1,3169,1,2
6,4,15,16,3170,0,2
7,2,13,0,3171,26,2
6,1,46,0,3172,2,2
6,1,30,2,3173,0,2
6,3,19,10,3174,1,2
8,12,24,1,3175,1,2
7,13,24,8,3176,0,2
7,1,110,1,3177,4,2
7,13,24,0,3178,1,2
7,6,4,0,3179,2,2
7,12,24,0,3180,2,2
7,13,3,0,3181,1,2
7,1,103,1,3182,0,2
8,1,24,0,3183,1,2
7,11,23,0,3184,1,2
7,1,14,1,3185,0,2
7,4,6,4,3186,1,2
5,1,119,5,3187,1,2
8,13,23,0,3188,1,2
5,56,25,0,3189,0,2
7,11,1,0,3190,1,2
7,11,23,3,3191,1,2
8,1,30,4,3192,26,2
7,2,30,10,3193,1,2
7,22,23,4,3194,2,2
8,22,23,1,3195,0,2
6,1,26,10,3196,0,2
8,26,24,0,3197,2,2
7,13,24,0,3198,2,2
8,12,23,0,3199,1,2
8,1,109,1,3200,1,2
6,7,3,0,3201,1,2
7,1,43,0,3202,0,2
8,24,23,0,3203,2,2
8,2,22,0,3204,1,2
6,1,3,5,3205,1,2
7,1,18,11,3206,1,2
5,1,11,1,3207,1,2
6,2,28,1,3208,1,2
6,6,4,22,3209,1,2
7,3,30,0,3210,1,2
7,2,30,10,3211,2,2
6,2,57,0,3212,0,2
5,1,24,1,3213,1,2
6,13,3,0,3214,1,2
6,10,24,0,3215,1,2
8,24,24,1,3216,1,2
6,7,2,0,3217,1,2
6,24,22,0,3218,26,2
8,12,24,1,3219,0,2
6,2,51,3,3220,2,2
8,1,66,0,3221,0,2
6,1,30,2,3222,1,2
7,12,24,0,3223,2,2
8,13,24,0,3224,1,2
7,1,90,5,3225,26,2
6,26,3,0,3226,1,2
6,12,24,1,3227,0,2
7,13,24,3,3228,1,2
7,1,106,4,3229,2,2
6,37,20,2,3230,1,2
7,12,24,1,3231,1,2
8,1,26,0,3232,0,2
7,12,3,0,3233,1,2
6,1,30,4,3234,1,2
8,25,22,3,3235,1,2
8,1,98,1,3236,26,2
8,13,24,1,3237,0,2
8,25,24,1,3238,1,2
7,12,24,0,3239,2,2
7,12,24,0,3240,1,2
5,12,5,0,3241,0,2
7,1,25,0,3242,1,2
6,6,3,0,3243,0,2
5,26,25,0,3244,1,2
7,2,3,0,3245,1,2
7,1,89,1,3246,4,2
7,13,24,2,3247,2,2
7,2,24,0,3248,26,2
7,12,24,0,3249,1,2
7,1,83,3,3250,2,2
6,13,3,0,3251,1,2
8,13,24,0,3252,1,2
8,26,24,1,3253,1,2
8,12,24,0,3254,2,2
7,13,23,0,3255,2,2
7,26,24,11,3256,1,2
7,6,23,0,3257,6,2
7,25,24,0,3258,26,2
8,1,90,3,3259,2,2
7,12,23,0,3260,2,2
8,13,24,0,3261,2,2
7,1,93,4,3262,2,2
7,13,23,3,3263,2,2
7,10,24,0,3264,1,2
7,12,23,2,3265,2,2
6,1,31,1,3266,1,2
6,1,26,0,3267,1,2
7,1,24,0,3268,2,2
7,29,25,2,3269,26,2
7,12,24,2,3270,2,2
8,13,23,4,3271,0,2
6,1,12,0,3272,1,2
7,1,6,15,3273,15,2
7,12,24,0,3274,2,2
6,51,25,1,3275,26,2
7,2,26,10,3276,1,2
7,20,3,0,3277,1,2
7,4,29,7,3278,2,2
8,1,99,3,3279,0,2
6,13,3,0,3280,0,2
5,8,3,0,3281,1,2
7,13,23,8,3282,1,2
8,14,27,1,3283,1,2
7,178,24,8,3284,0,2
5,1,82,0,3285,1,2
6,12,23,2,3286,2,2
7,12,23,0,3287,1,2
5,5,4,13,3288,0,2
8,2,23,0,3289,1,2
6,12,24,0,3290,26,2
7,12,2,0,3291,1,2
6,3,23,1,3292,1,2
6,1,90,1,3293,1,2
8,20,5,0,3294,6,2
8,1,59,1,3295,0,2
7,1,59,1,3296,0,2
7,1,59,1,3297,0,2
7,12,24,0,3298,2,2
8,1,156,3,3299,1,2
6,1,26,15,3300,2,2
6,12,4,0,3301,6,2
8,10,23,0,3302,2,2
8,1,106,0,3303,1,2
6,1,24,0,3304,2,2
9,1,110,0,3305,1,2
7,5,10,1,3306,0,2
7,12,24,0,3307,2,2
7,12,23,0,3308,1,2
7,1,23,11,3309,2,2
9,13,24,0,3310,1,2
7,1,7,16,3311,1,2
7,1,26,0,3312,2,2
8,12,24,0,3313,2,2
7,73,23,1,3314,1,2
6,6,3,2,3315,1,2
5,9,2,15,3316,0,2
6,52,12,13,3317,1,2
5,24,25,2,3318,1,2
7,12,23,0,3319,2,2
6,12,24,11,3320,2,2
6,2,45,3,3321,1,2
7,1,24,0,3322,2,2
7,59,24,1,3323,0,2
7,13,24,1,3324,1,2
7,25,25,1,3325,0,2
8,4,24,0,3326,2,2
7,12,24,0,3327,2,2
7,2,25,0,3328,1,2
8,12,24,0,3329,0,2
7,13,4,0,3330,6,2
8,1,89,0,3331,1,2
7,1,90,1,3332,1,2
7,13,23,1,3333,0,2
6,38,11,1,3334,1,2
8,13,24,0,3335,2,2
7,1,100,2,3336,1,2
5,1,55,5,3337,2,2
6,1,88,1,3338,1,2
7,24,23,1,3339,1,2
5,26,25,0,3340,1,2
7,7,3,1,3341,2,2
6,12,23,2,3342,0,2
7,3,1,11,3343,1,2
7,12,23,0,3344,1,2
5,46,24,0,3345,1,2
5,33,25,0,3346,1,2
7,1,104,0,3347,1,2
7,1,26,0,3348,1,2
7,1,27,0,3349,1,2
6,4,55,0,3350,1,2
6,10,40,0,3351,0,2
8,4,30,8,3352,1,2
8,4,27,0,3353,2,2
8,12,24,1,3354,0,2
7,12,23,2,3355,2,2
8,24,23,0,3356,2,2
7,13,24,1,3357,1,2
8,24,24,1,3358,1,2
7,12,24,0,3359,2,2
8,26,23,2,3360,0,2
6,9,11,0,3361,2,2
7,13,24,8,3362,1,2
7,1,24,0,3363,1,2
7,12,24,0,3364,26,2
6,13,3,0,3365,1,2
7,2,23,8,3366,0,2
7,13,24,3,3367,1,2
6,12,23,2,3368,1,2
6,1,50,19,3369,2,2
5,23,24,0,3370,1,2
6,1,24,1,3371,1,2
7,13,24,0,3372,1,2
7,13,24,1,3373,1,2
6,4,24,1,3374,1,2
6,1,28,2,3375,0,2
7,12,23,1,3376,0,2
5,4,8,0,3377,0,2
5,50,25,0,3378,1,2
8,1,27,0,3379,1,2
6,13,23,11,3380,2,2
6,12,3,0,3381,0,2
7,12,23,0,3382,0,2
7,49,24,1,3383,0,2
3,1,5,0,3384,6,2
7,1,71,1,3385,0,2
5,1,110,3,3386,1,2
5,2,45,3,3387,1,2
7,2,5,0,3388,1,2
7,1,31,10,3389,2,2
7,2,28,10,3390,1,2
8,25,24,1,3391,1,2
6,5,4,0,3392,1,2
7,13,24,1,3393,26,2
6,12,24,2,3394,1,2
8,13,23,1,3395,0,2
7,1,1,4,3396,0,2
7,13,24,8,3397,26,2
6,6,2,0,3398,1,2
6,8,1,0,3399,1,2
6,3,40,0,3400,1,2
5,143,20,13,3401,1,2
8,1,126,3,3402,1,2
7,12,24,1,3403,0,2
7,1,24,0,3404,1,2
7,1,52,19,3405,2,2
8,12,24,0,3406,1,2
7,12,24,0,3407,1,2
7,12,24,0,3408,6,2
7,13,3,0,3409,0,2
8,1,46,3,3410,0,2
8,1,112,1,3411,1,2
7,12,24,0,3412,1,2
8,25,24,0,3413,1,2
8,1,73,1,3414,0,2
7,114,3,0,3415,1,2
5,102,3,0,3416,5,2
7,13,13,0,3417,1,2
8,1,25,0,3418,1,2
8,11,23,0,3419,1,2
7,1,11,0,3420,2,2
8,1,24,0,3421,2,2
7,12,24,0,3422,1,2
6,2,30,3,3423,1,2
6,1,6,1,3424,0,2
9,26,24,0,3425,2,2
7,13,24,1,3426,0,2
7,12,4,0,3427,1,2
7,13,28,20,3428,1,2
7,1,96,0,3429,1,2
7,14,22,0,3430,26,2
7,1,6,3,3431,0,2
6,12,15,0,3432,1,2
5,1,75,0,3433,1,2
6,25,5,0,3434,1,2
6,1,55,0,3435,1,2
7,1,58,4,3436,1,2
6,1,2,13,3437,0,2
5,22,25,0,3438,1,2
7,12,23,1,3439,2,2
8,51,21,16,3440,26,2
8,25,25,1,3441,2,2
6,12,12,0,3442,0,2
7,1,115,1,3443,1,2
8,4,5,0,3444,1,2
5,10,15,13,3445,1,2
7,1,5,0,3446,1,2
6,6,4,22,3447,1,2
6,1,9,0,3448,1,2
7,1,71,2,3449,0,2
6,3,14,10,3450,0,2
8,39,25,1,3451,1,2
5,1,80,19,3452,1,2
7,10,1,11,3453,1,2
8,1,121,0,3454,26,2
5,1,38,5,3455,1,2
7,2,27,10,3456,1,2
7,52,24,2,3457,0,2
7,26,23,1,3458,1,2
5,12,15,8,3459,2,2
5,86,24,5,3460,1,2
7,1,12,2,3461,1,2
6,1,26,10,3462,2,2
8,12,24,0,3463,1,2
7,1,38,0,3464,1,2
5,2,30,6,3465,1,2
5,39,25,0,3466,1,2
7,1,24,0,3467,2,2
6,13,24,17,3468,0,2
7,2,75,1,3469,1,2
6,13,20,0,3470,26,2
7,1,81,1,3471,1,2
6,13,3,0,3472,0,2
8,13,23,3,3473,2,2
7,12,2,0,3474,6,2
8,2,23,0,3475,1,2
7,12,20,3,3476,1,2
7,1,23,2,3477,2,2
5,4,7,0,3478,1,2
5,4,6,0,3479,1,2
6,12,23,0,3480,1,2
6,1,4,0,3481,1,2
6,1,30,4,3482,0,2
6,1,30,2,3483,0,2
6,1,30,7,3484,2,2
6,1,30,2,3485,0,2
7,1,30,20,3486,0,2
7,13,24,8,3487,1,2
7,12,23,11,3488,2,2
7,12,24,0,3489,2,2
5,12,24,0,3490,0,2
5,12,3,0,3491,1,2
6,20,22,0,3492,26,2
5,13,20,0,3493,1,2
8,24,24,0,3494,2,2
7,1,5,2,3495,15,2
8,13,24,0,3496,2,2
7,12,23,17,3497,0,2
7,3,30,0,3498,1,2
7,1,111,1,3499,0,2
6,51,24,2,3500,1,2
7,12,23,1,3501,1,2
7,13,24,0,3502,1,2
7,1,23,3,3503,2,2
8,13,24,1,3504,1,2
7,12,24,0,3505,2,2
7,12,3,0,3506,1,2
8,25,25,1,3507,1,2
8,13,23,0,3508,1,2
7,12,2,0,3509,1,2
8,21,7,0,3510,1,2
8,12,24,2,3511,2,2
7,1,20,0,3512,1,2
8,38,24,0,3513,1,2
8,13,24,0,3514,2,2
7,12,23,4,3515,0,2
6,4,6,22,3516,1,2
8,13,23,3,3517,2,2
7,12,24,0,3518,2,2
7,24,24,1,3519,2,2
7,12,24,1,3520,0,2
6,237,1,0,3521,1,2
8,3,23,1,3522,1,2
7,12,24,16,3523,1,2
6,13,1,4,3524,1,2
7,1,27,0,3525,1,2
7,13,24,0,3526,1,2
5,1,25,20,3527,1,2
7,12,23,0,3528,1,2
7,12,24,0,3529,0,2
7,13,4,0,3530,6,2
6,2,28,1,3531,1,2
8,1,2,8,3532,0,2
5,1,30,3,3533,1,2
5,26,26,0,3534,1,2
6,6,3,0,3535,0,2
7,2,29,11,3536,2,2
8,12,24,0,3537,2,2
7,12,24,0,3538,2,2
8,24,24,0,3539,0,2
8,75,24,0,3540,1,2
5,1,32,3,3541,1,2
7,1,22,0,3542,1,2
5,1,98,6,3543,1,2
6,12,24,1,3544,26,2
6,25,24,1,3545,1,2
5,1,30,2,3546,1,2
6,52,24,0,3547,1,2
6,3,24,0,3548,2,2
7,12,24,1,3549,1,2
8,20,24,0,3550,1,2
7,12,24,3,3551,0,2
7,64,24,26,3552,26,2
8,13,23,8,3553,1,2
8,1,102,3,3554,0,2
7,13,24,3,3555,2,2
5,2,30,9,3556,1,2
8,1,106,0,3557,1,2
6,7,5,0,3558,0,2
6,12,23,1,3559,2,2
7,214,23,0,3560,26,2
7,10,24,0,3561,2,2
5,78,1,1,3562,1,2
8,1,56,4,3563,1,2
7,1,58,4,3564,1,2
7,1,59,4,3565,1,2
7,10,24,0,3566,2,2
7,1,22,0,3567,2,2
7,6,3,0,3568,2,2
6,12,23,0,3569,1,2
6,1,25,6,3570,1,2
7,1,24,1,3571,1,2
7,93,23,0,3572,26,2
5,1,2,0,3573,6,2
5,25,2,0,3574,1,2
3,12,4,2,3575,1,2
8,25,25,1,3576,0,2
8,11,24,0,3577,1,2
7,22,23,0,3578,0,2
6,11,24,1,3579,0,2
7,12,24,0,3580,2,2
7,13,4,7,3581,0,2
7,9,10,0,3582,1,2
6,13,4,0,3583,26,2
7,12,23,1,3584,1,2
6,1,11,0,3585,1,2
5,151,5,16,3586,1,2
6,6,13,2,3587,1,2
5,1,15,0,3588,1,2
8,1,53,0,3589,0,2
5,1,15,2,3590,1,2
6,1,31,7,3591,1,2
5,1,25,13,3592,1,2
5,1,95,0,3593,1,2
7,2,21,10,3594,1,2
7,1,1,2,3595,1,2
7,63,25,0,3596,1,2
5,1,77,0,3597,1,2
8,1,62,1,3598,1,2
7,1,28,2,3599,0,2
5,1,29,3,3600,1,2
9,25,22,0,3601,1,2
7,1,93,1,3602,0,2
8,7,2,0,3603,2,2
6,13,24,0,3604,2,2
8,10,25,1,3605,0,2
7,1,31,0,3606,1,2
6,12,24,1,3607,2,2
8,12,24,1,3608,1,2
6,3,27,0,3609,0,2
8,12,23,0,3610,2,2
6,49,23,5,3611,26,2
5,36,23,0,3612,1,2
7,14,4,0,3613,6,2
7,13,24,1,3614,1,2
6,1,25,10,3615,2,2
6,51,24,1,3616,26,2
7,4,3,0,3617,1,2
5,1,90,2,3618,2,2
7,12,11,8,3619,0,2
5,5,29,0,3620,1,2
7,1,98,1,3621,1,2
6,2,29,16,3622,0,2
6,48,5,0,3623,5,2
5,46,25,0,3624,0,2
5,100,5,13,3625,1,2
7,1,101,1,3626,2,2
8,12,24,0,3627,1,2
6,13,4,0,3628,0,2
7,1,12,1,3629,1,2
7,1,27,0,3630,1,2
7,1,39,0,3631,2,2
7,12,24,0,3632,1,2
6,12,24,1,3633,0,2
8,13,24,0,3634,0,2
5,164,25,0,3635,1,2
5,283,5,0,3636,1,2
5,46,25,0,3637,1,2
5,5,5,26,3638,1,2
5,1,20,5,3639,1,2
5,17,25,6,3640,1,2
5,59,25,0,3641,1,2
5,50,25,0,3642,1,2
6,1,31,0,3643,1,2
6,1,24,17,3644,0,2
5,25,3,0,3645,1,2
7,1,28,0,3646,1,2
5,20,25,3,3647,1,2
5,1,45,3,3648,1,2
5,199,10,0,3649,1,2
7,12,4,0,3650,6,2
6,10,3,0,3651,1,2
5,6,32,8,3652,1,2
7,1,2,0,3653,1,2
6,1,4,15,3654,2,2
8,1,50,0,3655,2,2
6,1,74,5,3656,1,2
7,1,2,0,3657,1,2
8,13,24,0,3658,1,2
7,10,24,0,3659,1,2
6,1,10,5,3660,5,2
7,12,2,0,3661,1,2
7,1,24,0,3662,26,2
8,12,24,0,3663,1,2
7,10,23,0,3664,1,2
7,12,24,2,3665,26,2
7,12,23,0,3666,1,2
7,1,89,1,3667,26,2
6,12,23,16,3668,1,2
6,13,5,0,3669,2,2
9,25,24,0,3670,1,2
6,1,1,0,3671,1,2
8,1,23,3,3672,1,2
6,1,10,14,3673,1,2
7,12,24,0,3674,0,2
6,3,3,15,3675,1,2
5,1,2,15,3676,15,2
7,12,23,0,3677,1,2
7,1,23,0,3678,1,2
7,1,15,8,3679,1,2
5,26,5,16,3680,5,2
6,3,30,7,3681,2,2
8,2,24,0,3682,1,2
8,26,23,1,3683,2,2
7,13,24,1,3684,2,2
7,2,31,8,3685,1,2
8,1,15,0,3686,1,2
5,10,4,0,3687,1,2
7,2,13,0,3688,0,2
8,13,23,0,3689,1,2
7,12,24,0,3690,2,2
7,1,5,15,3691,1,2
7,1,25,21,3692,0,2
8,24,24,1,3693,1,2
7,1,25,3,3694,0,2
7,7,6,16,3695,0,2
5,1,15,27,3696,2,2
6,12,3,0,3697,1,2
7,1,24,0,3698,2,2
7,1,85,3,3699,1,2
6,12,23,8,3700,2,2
7,12,24,0,3701,0,2
5,3,55,4,3702,1,2
6,6,4,1,3703,1,2
6,51,22,1,3704,1,2
7,1,71,17,3705,0,2
7,12,24,0,3706,2,2
6,1,28,10,3707,1,2
6,12,3,0,3708,1,2
7,1,5,0,3709,6,2
7,12,23,1,3710,1,2
7,10,23,0,3711,1,2
6,12,24,2,3712,26,2
7,24,24,1,3713,1,2
5,1,39,2,3714,1,2
8,25,24,11,3715,1,2
7,1,52,3,3716,0,2
7,51,1,0,3717,1,2
7,2,2,0,3718,1,2
5,4,8,1,3719,0,2
6,1,88,3,3720,2,2
6,4,3,16,3721,26,2
8,12,23,0,3722,1,2
7,15,4,0,3723,1,2
8,12,23,0,3724,1,2
9,1,45,2,3725,1,2
8,1,113,1,3726,0,2
7,12,24,0,3727,1,2
7,6,3,0,3728,1,2
7,1,96,0,3729,1,2
8,12,24,0,3730,1,2
7,6,5,1,3731,2,2
7,13,23,4,3732,1,2
8,24,13,0,3733,1,2
7,13,24,1,3734,0,2
7,13,24,0,3735,2,2
5,12,5,5,3736,1,2
8,1,95,0,3737,1,2
8,1,98,1,3738,26,2
5,26,25,5,3739,1,2
6,12,23,0,3740,1,2
7,12,24,1,3741,26,2
7,2,19,8,3742,1,2
7,13,30,0,3743,2,2
8,1,103,3,3744,2,2
7,11,23,0,3745,2,2
7,12,23,2,3746,2,2
7,13,23,1,3747,0,2
6,4,3,4,3748,1,2
6,3,7,4,3749,0,2
7,12,23,0,3750,15,2
7,148,24,1,3751,1,2
6,1,1,1,3752,1,2
8,1,83,0,3753,0,2
6,1,28,16,3754,2,2
7,1,44,0,3755,2,2
8,2,18,0,3756,0,2
8,1,20,0,3757,1,2
6,25,24,1,3758,0,2
7,12,24,0,3759,1,2
6,1,24,0,3760,26,2
6,1,48,0,3761,1,2
7,1,48,15,3762,26,2
7,33,24,1,3763,0,2
8,12,23,1,3764,1,2
8,10,24,0,3765,1,2
5,1,8,13,3766,1,2
7,1,14,11,3767,1,2
6,12,24,0,3768,1,2
7,1,29,10,3769,1,2
8,12,24,1,3770,26,2
7,12,23,4,3771,2,2
7,12,11,8,3772,0,2
7,1,40,8,3773,1,2
8,5,25,0,3774,2,2
7,12,13,0,3775,1,2
8,12,24,0,3776,1,2
7,1,13,0,3777,1,2
