Score,Episodes,Rating,Duration_format,Rating_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format
5,12,G - All Ages,5,3,0,2,289,5516,0,1
6,12,PG-13 - Teens 13 or older,23,1,1,8,267,5517,0,0
7,16,PG-13 - Teens 13 or older,17,1,0,384,450,5518,4,6
7,12,R - 17+ (violence & profanity),23,0,1,20,83,5519,0,0
6,13,PG-13 - Teens 13 or older,23,1,1,12,5,5520,0,2
7,12,PG-13 - Teens 13 or older,23,1,1,10,1,5521,0,0
7,12,PG-13 - Teens 13 or older,23,1,0,145,150,5522,0,1
5,1,PG-13 - Teens 13 or older,24,1,4,11,20,5523,3,1
6,12,PG-13 - Teens 13 or older,24,1,1,9,5,5524,0,26
7,2,R+ - Mild Nudity,26,2,0,193,290,5525,2,1
7,12,PG-13 - Teens 13 or older,24,1,2,248,291,5526,0,1
7,8,G - All Ages,1,3,16,65,259,5527,4,0
7,13,PG-13 - Teens 13 or older,23,1,0,6,259,5528,0,1
7,12,PG-13 - Teens 13 or older,24,1,1,355,291,5529,0,26
8,12,PG-13 - Teens 13 or older,23,1,0,141,390,5530,0,1
7,12,PG-13 - Teens 13 or older,21,1,0,434,279,5531,4,2
6,24,PG-13 - Teens 13 or older,11,1,11,400,222,5532,4,2
5,24,PG-13 - Teens 13 or older,12,1,11,400,222,5533,4,2
7,3,G - All Ages,18,3,1,18,251,5534,1,0
6,11,G - All Ages,4,3,0,12,172,5535,0,0
6,12,PG-13 - Teens 13 or older,24,1,0,9,40,5536,0,26
6,12,G - All Ages,24,3,0,13,80,5537,0,1
6,1,G - All Ages,7,3,2,381,197,5538,3,26
5,3,G - All Ages,14,3,29,3,321,5539,3,1
6,1,PG-13 - Teens 13 or older,23,1,1,141,150,5540,3,0
8,13,R - 17+ (violence & profanity),23,0,1,388,191,5541,0,2
8,1,G - All Ages,94,3,0,2,191,5542,1,2
8,1,PG-13 - Teens 13 or older,103,1,1,6,85,5543,1,0
7,12,PG-13 - Teens 13 or older,24,1,0,6,444,5544,0,1
7,1,R+ - Mild Nudity,24,2,0,141,176,5545,3,2
7,12,PG-13 - Teens 13 or older,23,1,0,141,104,5546,0,1
6,25,PG-13 - Teens 13 or older,15,1,11,400,292,5547,4,1
5,12,PG-13 - Teens 13 or older,23,1,1,141,188,5548,0,2
6,33,R - 17+ (violence & profanity),26,0,0,358,225,5549,4,1
7,1,PG-13 - Teens 13 or older,90,1,1,20,216,5550,1,2
5,12,PG-13 - Teens 13 or older,23,1,1,384,5,5551,0,6
8,1,PG-13 - Teens 13 or older,31,1,0,20,192,5552,2,1
9,12,R - 17+ (violence & profanity),22,0,4,6,259,5553,0,1
6,1,G - All Ages,1,3,28,476,293,5554,3,0
8,13,PG-13 - Teens 13 or older,24,1,11,141,207,5555,0,1
5,26,PG - Children,23,1,5,105,521,5556,0,0
6,12,R - 17+ (violence & profanity),24,0,1,24,3,5557,0,1
8,1,PG-13 - Teens 13 or older,2,1,0,20,83,5558,1,0
6,13,PG-13 - Teens 13 or older,24,1,1,24,80,5559,0,1
7,1,Rx - Hentai,30,2,10,59,74,5560,2,2
5,12,PG-13 - Teens 13 or older,23,1,1,20,4,5561,0,26
8,13,PG-13 - Teens 13 or older,24,1,15,355,161,5562,0,0
8,13,PG-13 - Teens 13 or older,23,1,15,355,161,5563,0,1
7,1,R - 17+ (violence & profanity),22,0,1,24,263,5564,2,1
7,12,PG-13 - Teens 13 or older,24,1,0,10,151,5565,0,1
6,13,PG-13 - Teens 13 or older,4,1,7,2,185,5566,0,0
7,12,PG-13 - Teens 13 or older,13,1,2,431,450,5567,4,2
7,12,PG-13 - Teens 13 or older,13,1,2,431,450,5568,4,2
6,12,PG-13 - Teens 13 or older,12,1,2,431,222,5569,4,2
6,1,R - 17+ (violence & profanity),90,0,1,43,179,5570,1,0
5,20,PG-13 - Teens 13 or older,1,1,16,65,294,5571,4,1
5,50,PG-13 - Teens 13 or older,24,1,4,372,295,5572,5,0
7,12,PG-13 - Teens 13 or older,12,1,0,145,296,5573,0,1
8,24,PG-13 - Teens 13 or older,3,1,0,400,172,5574,0,6
7,12,PG-13 - Teens 13 or older,23,1,0,12,125,5575,0,6
8,12,PG-13 - Teens 13 or older,26,1,1,400,440,5576,4,2
8,3,R - 17+ (violence & profanity),28,0,1,434,271,5577,4,0
6,12,PG-13 - Teens 13 or older,3,1,0,402,197,5578,0,1
5,12,PG-13 - Teens 13 or older,23,1,1,20,191,5579,0,26
8,12,PG-13 - Teens 13 or older,22,1,11,5,286,5580,0,1
8,13,PG-13 - Teens 13 or older,23,1,0,141,80,5581,0,6
6,1,PG-13 - Teens 13 or older,75,1,6,372,179,5582,1,0
8,15,PG-13 - Teens 13 or older,24,1,15,12,207,5583,0,26
8,23,PG-13 - Teens 13 or older,23,1,0,10,15,5584,0,2
5,55,PG - Children,24,1,2,2,306,5585,0,0
6,1,PG - Children,100,1,0,43,306,5586,1,26
7,1,PG-13 - Teens 13 or older,62,1,4,466,291,5587,4,0
8,12,PG-13 - Teens 13 or older,24,1,3,10,151,5588,0,0
7,12,PG-13 - Teens 13 or older,25,1,0,25,224,5589,0,1
8,12,R - 17+ (violence & profanity),23,0,0,372,164,5590,0,0
5,8,PG - Children,3,1,2,12,306,5591,0,0
7,12,R+ - Mild Nudity,25,2,3,11,89,5592,0,1
7,24,PG-13 - Teens 13 or older,23,1,0,388,198,5593,0,2
8,10,PG-13 - Teens 13 or older,15,1,0,197,172,5594,4,1
7,1,PG-13 - Teens 13 or older,1,1,0,20,181,5595,1,1
9,1,PG-13 - Teens 13 or older,140,1,2,47,80,5596,1,2
7,13,PG-13 - Teens 13 or older,7,1,0,67,4,5597,0,6
8,12,R - 17+ (violence & profanity),23,0,1,24,263,5598,0,1
7,12,PG-13 - Teens 13 or older,23,1,0,11,5,5599,0,1
9,39,R - 17+ (violence & profanity),23,0,1,24,123,5600,0,1
6,12,PG-13 - Teens 13 or older,3,1,0,327,297,5601,0,1
7,12,PG-13 - Teens 13 or older,23,1,0,141,104,5602,0,1
5,12,R+ - Mild Nudity,24,2,1,374,15,5603,4,0
6,12,PG-13 - Teens 13 or older,23,1,1,20,20,5604,0,2
8,12,PG-13 - Teens 13 or older,25,1,0,6,85,5605,0,1
9,26,R - 17+ (violence & profanity),23,0,1,6,24,5606,0,1
8,12,R - 17+ (violence & profanity),23,0,1,12,0,5607,0,1
6,12,PG-13 - Teens 13 or older,13,1,0,145,298,5608,0,1
7,12,PG-13 - Teens 13 or older,23,1,1,388,123,5609,0,0
5,50,PG-13 - Teens 13 or older,24,1,4,388,17,5610,0,0
5,10,G - All Ages,6,3,0,402,232,5611,4,0
7,12,PG-13 - Teens 13 or older,23,1,8,8,65,5612,0,1
5,10,PG - Children,5,1,0,25,494,5613,0,5
5,17,G - All Ages,30,3,0,342,225,5614,4,0
5,30,PG-13 - Teens 13 or older,1,1,3,15,232,5615,4,1
6,1,PG-13 - Teens 13 or older,97,1,1,466,4621,5616,1,26
7,63,PG - Children,10,1,1,466,185,5617,4,26
7,3,PG-13 - Teens 13 or older,8,1,0,307,127,5618,3,0
7,12,PG-13 - Teens 13 or older,23,1,2,474,150,5619,0,0
6,1,PG-13 - Teens 13 or older,13,1,4,23,257,5620,1,2
8,13,PG-13 - Teens 13 or older,23,1,3,10,241,5621,0,1
6,13,PG-13 - Teens 13 or older,24,1,1,2,5,5622,0,26
8,21,PG-13 - Teens 13 or older,23,1,1,6,259,5623,0,26
7,1,PG-13 - Teens 13 or older,89,1,1,6,210,5624,1,26
5,1,PG-13 - Teens 13 or older,24,1,1,6,15,5625,1,26
8,1,PG-13 - Teens 13 or older,94,1,0,321,65,5626,1,0
7,24,G - All Ages,3,3,0,5,137,5627,0,1
6,12,PG-13 - Teens 13 or older,23,1,8,2,105,5628,0,26
6,1,Rx - Hentai,24,2,10,59,157,5629,2,1
7,24,PG-13 - Teens 13 or older,23,1,3,84,306,5630,0,1
5,13,G - All Ages,4,3,0,381,210,5631,4,26
5,16,PG-13 - Teens 13 or older,6,1,0,381,111,5632,4,26
5,1,PG - Children,17,1,1,9,306,5633,4,1
8,12,PG-13 - Teens 13 or older,23,1,0,141,230,5634,0,6
5,26,G - All Ages,12,3,5,477,299,5635,0,26
6,12,PG-13 - Teens 13 or older,24,1,2,468,110,5636,0,26
6,12,PG-13 - Teens 13 or older,24,1,1,12,125,5637,0,26
7,24,PG-13 - Teens 13 or older,24,1,0,10,15,5638,0,0
6,11,PG-13 - Teens 13 or older,5,1,0,20,197,5639,0,1
7,13,PG-13 - Teens 13 or older,23,1,0,6,300,5640,0,1
5,50,PG-13 - Teens 13 or older,24,1,4,20,20,5641,0,2
5,12,PG-13 - Teens 13 or older,25,1,2,307,181,5642,0,0
8,1,R - 17+ (violence & profanity),108,0,0,47,3,5643,1,1
6,12,PG-13 - Teens 13 or older,3,1,0,12,230,5644,0,1
5,12,R+ - Mild Nudity,3,2,11,248,465,5645,0,1
7,12,PG-13 - Teens 13 or older,3,1,0,434,510,5646,4,6
5,30,PG-13 - Teens 13 or older,53,1,16,65,232,5647,4,1
7,12,PG-13 - Teens 13 or older,20,1,1,400,222,5648,4,2
6,12,PG-13 - Teens 13 or older,12,1,0,141,270,5649,0,1
7,49,G - All Ages,23,3,20,2,306,5650,0,26
8,72,PG-13 - Teens 13 or older,8,1,0,384,450,5651,4,6
7,1,Rx - Hentai,22,2,10,59,186,5652,2,2
6,4,PG-13 - Teens 13 or older,15,1,3,103,210,5653,0,0
7,13,PG-13 - Teens 13 or older,23,1,3,6,17,5654,0,26
6,26,G - All Ages,7,3,0,25,179,5655,0,1
6,13,PG-13 - Teens 13 or older,24,1,1,12,1,5656,0,26
5,30,PG-13 - Teens 13 or older,1,1,0,402,197,5657,4,1
7,12,PG-13 - Teens 13 or older,23,1,0,48,444,5658,0,1
7,1,R - 17+ (violence & profanity),94,0,1,478,36,5659,1,1
7,12,PG-13 - Teens 13 or older,24,1,1,479,35,5660,0,0
7,12,PG-13 - Teens 13 or older,23,1,0,141,205,5661,0,1
7,1,PG-13 - Teens 13 or older,1,1,0,20,301,5662,1,1
6,12,PG-13 - Teens 13 or older,23,1,1,20,261,5663,0,26
9,1,PG-13 - Teens 13 or older,90,1,3,6,259,5664,1,2
6,12,PG-13 - Teens 13 or older,24,1,11,355,319,5665,0,26
8,2,PG-13 - Teens 13 or older,22,1,0,6,85,5666,2,6
5,1,G - All Ages,7,3,0,101,280,5667,2,1
5,50,PG-13 - Teens 13 or older,3,1,0,2,195,5668,0,1
7,1,PG-13 - Teens 13 or older,23,1,0,480,10,5669,4,6
7,11,PG-13 - Teens 13 or older,23,1,0,12,5,5670,0,2
6,12,PG-13 - Teens 13 or older,4,1,0,481,525,5671,4,1
8,25,PG-13 - Teens 13 or older,24,1,0,10,0,5672,0,1
6,20,PG-13 - Teens 13 or older,14,1,1,53,302,5673,4,26
8,1,PG-13 - Teens 13 or older,76,1,2,2,112,5674,1,2
5,16,PG-13 - Teens 13 or older,24,1,0,384,444,5675,4,26
8,3,PG-13 - Teens 13 or older,25,1,0,348,1,5676,2,1
6,3,R+ - Mild Nudity,30,2,1,141,21,5677,2,1
6,2,PG-13 - Teens 13 or older,3,1,2,381,197,5678,4,26
8,40,PG-13 - Teens 13 or older,7,1,1,434,303,5679,4,2
5,12,PG-13 - Teens 13 or older,24,1,1,482,237,5680,0,0
8,8,PG-13 - Teens 13 or older,24,1,1,400,440,5681,4,2
7,1,Rx - Hentai,30,2,10,59,74,5682,2,2
6,1,PG-13 - Teens 13 or older,95,1,3,483,419,5683,1,0
5,1,PG-13 - Teens 13 or older,21,1,1,466,291,5684,4,26
7,12,PG-13 - Teens 13 or older,12,1,0,388,138,5685,0,0
9,13,PG-13 - Teens 13 or older,23,1,0,65,190,5686,0,1
7,12,PG-13 - Teens 13 or older,3,1,0,20,190,5687,0,1
7,12,R - 17+ (violence & profanity),23,0,2,10,1,5688,0,1
8,25,R - 17+ (violence & profanity),24,0,1,10,1,5689,0,1
7,12,PG-13 - Teens 13 or older,23,1,0,6,286,5690,0,2
7,16,PG-13 - Teens 13 or older,15,1,1,400,304,5691,4,1
8,12,PG-13 - Teens 13 or older,24,1,1,400,222,5692,4,2
5,2,G - All Ages,2,3,15,484,227,5693,15,0
5,1,G - All Ages,5,3,15,485,227,5694,15,0
9,10,R - 17+ (violence & profanity),23,0,1,8,183,5695,0,1
7,12,PG-13 - Teens 13 or older,19,1,1,486,222,5696,4,2
6,12,PG-13 - Teens 13 or older,23,1,0,460,194,5697,0,1
7,1,PG - Children,111,1,2,22,28,5698,1,1
7,12,PG-13 - Teens 13 or older,19,1,0,400,450,5699,4,1
6,12,PG-13 - Teens 13 or older,23,1,2,5,179,5700,0,0
7,12,PG-13 - Teens 13 or older,24,1,0,14,125,5701,0,2
6,1,PG-13 - Teens 13 or older,58,1,0,239,150,5702,1,0
6,12,PG-13 - Teens 13 or older,24,1,2,20,205,5703,0,2
6,12,PG-13 - Teens 13 or older,23,1,0,487,1,5704,0,2
7,49,G - All Ages,24,3,1,22,321,5705,0,0
5,20,PG-13 - Teens 13 or older,24,1,9,414,209,5706,4,1
5,4,R+ - Mild Nudity,3,2,15,1,305,5707,15,0
8,1,PG-13 - Teens 13 or older,95,1,3,488,250,5708,1,0
6,1,PG-13 - Teens 13 or older,22,1,1,12,1,5709,3,26
6,12,PG-13 - Teens 13 or older,13,1,0,11,444,5710,0,1
5,1,G - All Ages,24,3,13,380,341,5711,1,0
8,12,PG-13 - Teens 13 or older,24,1,0,141,176,5712,0,6
6,15,R - 17+ (violence & profanity),24,0,1,20,3,5713,4,0
7,1,G - All Ages,24,3,0,22,28,5714,1,1
6,1,PG-13 - Teens 13 or older,25,1,2,358,190,5715,3,1
7,11,R - 17+ (violence & profanity),26,0,1,6,180,5716,0,1
8,12,PG-13 - Teens 13 or older,23,1,0,141,112,5717,0,2
7,1,PG-13 - Teens 13 or older,13,1,1,69,20,5718,4,26
8,12,R - 17+ (violence & profanity),23,0,0,10,164,5719,0,1
6,12,PG-13 - Teens 13 or older,23,1,8,20,306,5720,0,15
8,24,PG-13 - Teens 13 or older,23,1,1,11,123,5721,0,1
6,12,PG-13 - Teens 13 or older,12,1,3,400,279,5722,4,2
8,25,PG-13 - Teens 13 or older,23,1,0,2,105,5723,0,1
5,16,PG-13 - Teens 13 or older,21,1,1,400,307,5724,4,0
8,24,PG-13 - Teens 13 or older,24,1,4,24,105,5725,0,1
7,12,PG-13 - Teens 13 or older,24,1,0,20,127,5726,0,0
7,1,Rx - Hentai,30,2,10,59,157,5727,2,1
6,26,PG-13 - Teens 13 or older,10,1,1,124,216,5728,4,26
7,1,PG-13 - Teens 13 or older,92,1,0,221,105,5729,3,1
5,1,R+ - Mild Nudity,18,2,0,101,46,5730,2,1
8,52,PG-13 - Teens 13 or older,24,1,0,2,191,5731,0,1
7,12,R+ - Mild Nudity,25,2,4,7,4,5732,4,1
7,26,PG-13 - Teens 13 or older,19,1,1,400,273,5733,4,2
7,12,PG-13 - Teens 13 or older,17,1,0,434,271,5734,4,6
5,1,PG - Children,24,1,2,380,105,5735,1,1
8,12,PG-13 - Teens 13 or older,24,1,0,11,192,5736,0,1
7,12,PG-13 - Teens 13 or older,23,1,0,388,104,5737,0,6
6,1,PG-13 - Teens 13 or older,23,1,0,2,3,5738,3,1
8,1,PG-13 - Teens 13 or older,109,1,0,34,105,5739,1,1
7,12,PG-13 - Teens 13 or older,12,1,0,11,125,5740,0,1
6,1,G - All Ages,3,3,2,489,17,5741,4,0
7,12,PG-13 - Teens 13 or older,12,1,0,11,286,5742,0,1
8,12,PG-13 - Teens 13 or older,23,1,0,141,125,5743,0,2
6,8,R+ - Mild Nudity,6,2,30,465,228,5744,0,1
7,1,PG-13 - Teens 13 or older,22,1,0,197,172,5745,4,1
8,1,PG-13 - Teens 13 or older,97,1,4,10,507,5746,1,0
8,1,PG-13 - Teens 13 or older,114,1,2,388,339,5747,1,0
6,12,PG-13 - Teens 13 or older,23,1,1,388,28,5748,0,2
6,12,PG-13 - Teens 13 or older,3,1,0,392,225,5749,0,1
5,12,PG-13 - Teens 13 or older,23,1,1,388,156,5750,0,26
5,12,PG-13 - Teens 13 or older,24,1,0,377,308,5751,0,0
2,12,PG-13 - Teens 13 or older,23,1,1,24,309,5752,0,1
6,12,PG-13 - Teens 13 or older,24,1,1,9,5,5753,0,26
7,2,Rx - Hentai,30,2,10,59,157,5754,2,1
8,13,PG-13 - Teens 13 or older,24,1,0,10,15,5755,0,1
8,13,PG-13 - Teens 13 or older,23,1,3,10,241,5756,0,1
6,13,PG-13 - Teens 13 or older,23,1,2,141,389,5757,0,2
4,1,R+ - Mild Nudity,22,2,23,7,176,5758,2,1
8,16,PG-13 - Teens 13 or older,20,1,0,384,450,5759,4,6
7,26,PG-13 - Teens 13 or older,26,1,1,434,243,5760,4,2
7,12,PG-13 - Teens 13 or older,23,1,1,141,5,5761,0,0
7,1,PG-13 - Teens 13 or older,24,1,3,8,80,5762,3,2
7,12,PG-13 - Teens 13 or older,23,1,0,10,310,5763,0,2
7,12,PG-13 - Teens 13 or older,4,1,8,490,291,5764,4,0
7,1,PG-13 - Teens 13 or older,24,1,2,124,207,5765,3,2
7,13,R - 17+ (violence & profanity),23,0,2,6,207,5766,0,2
7,3,R - 17+ (violence & profanity),23,0,1,24,123,5767,3,1
6,1,G - All Ages,4,3,15,340,451,5768,15,0
5,50,R - 17+ (violence & profanity),24,0,1,216,311,5769,4,0
7,1,PG-13 - Teens 13 or older,115,1,2,6,210,5770,1,4
8,10,R - 17+ (violence & profanity),20,0,3,400,312,5771,4,2
7,12,PG-13 - Teens 13 or older,23,1,0,491,230,5772,4,6
8,12,PG-13 - Teens 13 or older,23,1,0,18,28,5773,0,1
5,26,G - All Ages,24,3,0,103,155,5774,0,1
7,12,R - 17+ (violence & profanity),24,0,11,11,40,5775,0,1
6,7,PG-13 - Teens 13 or older,24,1,3,434,279,5776,4,0
7,12,PG-13 - Teens 13 or older,25,1,1,400,313,5777,4,2
7,12,PG-13 - Teens 13 or older,24,1,0,141,104,5778,0,6
7,12,PG-13 - Teens 13 or older,23,1,0,141,314,5779,0,1
5,50,G - All Ages,2,3,0,92,199,5780,0,0
5,51,G - All Ages,24,3,0,2,40,5781,0,0
7,11,PG-13 - Teens 13 or older,23,1,0,480,10,5782,4,6
7,2,Rx - Hentai,15,2,10,344,74,5783,2,1
6,12,PG-13 - Teens 13 or older,23,1,1,10,83,5784,0,0
8,12,PG-13 - Teens 13 or older,24,1,0,8,1,5785,0,1
5,1,PG-13 - Teens 13 or older,24,1,15,239,210,5786,1,0
7,3,PG-13 - Teens 13 or older,25,1,1,400,313,5787,4,2
6,48,PG - Children,5,1,13,129,250,5788,0,1
7,12,PG-13 - Teens 13 or older,23,1,3,8,83,5789,0,26
7,13,PG-13 - Teens 13 or older,13,1,0,431,315,5790,4,2
6,12,PG-13 - Teens 13 or older,24,1,0,11,15,5791,0,1
8,12,R - 17+ (violence & profanity),22,0,3,10,4621,5792,0,1
8,23,PG-13 - Teens 13 or older,23,1,0,25,204,5793,0,1
8,12,PG-13 - Teens 13 or older,28,1,4,141,158,5794,0,1
6,12,R - 17+ (violence & profanity),23,0,1,11,164,5795,0,1
6,12,PG-13 - Teens 13 or older,24,1,1,2,15,5796,0,0
5,16,G - All Ages,3,3,0,434,316,5797,4,0
5,50,PG-13 - Teens 13 or older,24,1,0,12,80,5798,0,1
6,2,G - All Ages,27,3,1,437,317,5799,1,1
7,1,PG-13 - Teens 13 or older,102,1,0,18,387,5800,1,26
7,13,PG-13 - Teens 13 or older,23,1,0,355,216,5801,0,26
6,13,PG-13 - Teens 13 or older,20,1,0,434,450,5802,4,6
6,1,G - All Ages,7,3,15,492,288,5803,15,1
6,1,PG - Children,4,1,15,92,451,5804,15,1
7,12,PG-13 - Teens 13 or older,23,1,2,48,318,5805,0,2
7,12,PG-13 - Teens 13 or older,23,1,0,141,157,5806,0,2
6,8,R+ - Mild Nudity,3,2,0,493,228,5807,0,1
8,21,PG-13 - Teens 13 or older,24,1,1,494,158,5808,0,1
7,12,PG-13 - Teens 13 or older,3,1,0,434,510,5809,4,6
7,12,PG-13 - Teens 13 or older,23,1,0,141,104,5810,0,1
7,13,PG-13 - Teens 13 or older,24,1,2,14,180,5811,0,0
7,12,PG-13 - Teens 13 or older,13,1,0,11,287,5812,0,1
7,13,R - 17+ (violence & profanity),23,0,1,11,220,5813,0,1
8,14,PG-13 - Teens 13 or older,23,1,2,42,330,5814,0,2
5,50,G - All Ages,24,3,13,495,141,5815,0,0
8,8,R - 17+ (violence & profanity),45,0,1,18,15,5816,0,0
8,1,G - All Ages,10,3,6,15,183,5817,2,1
7,25,PG-13 - Teens 13 or older,23,1,1,8,4,5818,0,26
5,50,PG-13 - Teens 13 or older,24,1,25,374,183,5819,4,0
6,12,PG-13 - Teens 13 or older,23,1,2,20,156,5820,0,2
6,2,Rx - Hentai,20,2,10,423,318,5821,2,1
5,12,PG-13 - Teens 13 or older,22,1,8,34,4,5822,0,1
7,12,PG-13 - Teens 13 or older,23,1,2,3,179,5823,4,1
8,11,PG-13 - Teens 13 or older,22,1,3,6,158,5824,0,1
8,12,PG-13 - Teens 13 or older,24,1,0,8,158,5825,0,1
8,11,R - 17+ (violence & profanity),23,0,2,474,319,5826,0,2
7,12,PG-13 - Teens 13 or older,24,1,1,141,191,5827,0,1
7,1,PG-13 - Teens 13 or older,1,1,4,20,301,5828,1,1
8,12,PG-13 - Teens 13 or older,24,1,0,10,8,5829,0,2
5,50,R+ - Mild Nudity,24,2,11,402,232,5830,4,1
5,4,G - All Ages,1,3,16,402,232,5831,4,0
8,1,PG-13 - Teens 13 or older,104,1,1,10,0,5832,1,1
6,12,PG-13 - Teens 13 or older,23,1,1,12,320,5833,0,0
8,1,PG-13 - Teens 13 or older,106,1,3,6,259,5834,1,0
8,9,PG-13 - Teens 13 or older,23,1,0,42,1,5835,0,1
5,13,PG-13 - Teens 13 or older,15,1,0,431,283,5836,0,2
8,12,PG-13 - Teens 13 or older,23,1,2,10,20,5837,0,6
7,1,R - 17+ (violence & profanity),85,0,1,460,112,5838,1,2
6,12,R - 17+ (violence & profanity),24,0,19,355,444,5839,0,2
7,12,PG-13 - Teens 13 or older,23,1,8,10,281,5840,0,0
6,1,R - 17+ (violence & profanity),109,0,3,496,179,5841,1,0
7,8,PG-13 - Teens 13 or older,23,1,0,6,123,5842,0,1
8,13,R - 17+ (violence & profanity),26,0,2,141,112,5843,0,2
7,12,PG-13 - Teens 13 or older,23,1,0,10,451,5844,0,6
8,12,R - 17+ (violence & profanity),23,0,1,6,85,5845,0,2
7,12,PG-13 - Teens 13 or older,23,1,16,388,8,5846,0,1
7,1,PG-13 - Teens 13 or older,47,1,2,12,191,5847,2,1
7,11,R - 17+ (violence & profanity),22,0,4,6,259,5848,0,1
8,1,PG-13 - Teens 13 or older,72,1,15,355,161,5849,1,0
6,50,PG - Children,24,1,1,187,105,5850,0,0
5,26,PG - Children,5,1,0,494,269,5851,0,5
7,1,PG-13 - Teens 13 or older,26,1,0,497,321,5852,2,26
7,1,Rx - Hentai,26,2,10,59,186,5853,2,2
8,1,PG-13 - Teens 13 or older,24,1,0,42,0,5854,2,0
5,1,G - All Ages,3,3,15,442,451,5855,15,15
7,6,R - 17+ (violence & profanity),30,0,1,434,322,5856,4,0
7,12,PG-13 - Teens 13 or older,14,1,0,434,208,5857,4,0
5,12,PG-13 - Teens 13 or older,4,1,0,434,450,5858,4,0
8,13,PG-13 - Teens 13 or older,23,1,15,307,161,5859,0,0
6,24,PG-13 - Teens 13 or older,24,1,1,2,5,5860,0,1
7,12,PG-13 - Teens 13 or older,23,1,3,20,104,5861,0,1
6,50,PG-13 - Teens 13 or older,24,1,0,65,192,5862,0,26
5,4,PG-13 - Teens 13 or older,24,1,2,374,323,5863,4,0
8,1,PG-13 - Teens 13 or older,91,1,2,47,80,5864,1,2
8,12,PG-13 - Teens 13 or older,24,1,0,8,261,5865,0,1
7,12,PG-13 - Teens 13 or older,24,1,11,388,167,5866,0,2
8,12,PG-13 - Teens 13 or older,25,1,0,348,250,5867,0,1
6,12,R+ - Mild Nudity,23,2,0,20,286,5868,0,1
7,24,R - 17+ (violence & profanity),23,0,1,8,444,5869,4,1
8,12,PG-13 - Teens 13 or older,24,1,0,12,125,5870,0,1
6,12,PG-13 - Teens 13 or older,23,1,1,10,83,5871,0,0
6,13,PG-13 - Teens 13 or older,4,1,7,2,185,5872,0,0
5,12,PG-13 - Teens 13 or older,24,1,0,414,298,5873,4,1
5,1,G - All Ages,2,3,15,25,223,5874,15,0
5,1,G - All Ages,2,3,15,25,223,5875,15,0
5,1,G - All Ages,2,3,15,25,223,5876,15,0
5,1,G - All Ages,2,3,0,25,223,5877,15,0
5,1,G - All Ages,2,3,15,25,223,5878,15,0
5,1,G - All Ages,2,3,15,25,223,5879,15,0
5,13,PG-13 - Teens 13 or older,23,1,1,374,15,5880,4,1
5,1,PG-13 - Teens 13 or older,90,1,2,175,250,5881,1,2
8,12,PG-13 - Teens 13 or older,24,1,6,24,1,5882,0,1
7,11,PG-13 - Teens 13 or older,23,1,16,6,164,5883,0,0
7,1,PG-13 - Teens 13 or older,6,1,15,12,216,5884,15,1
7,12,PG-13 - Teens 13 or older,23,1,0,12,5,5885,0,1
6,12,PG-13 - Teens 13 or older,3,1,0,402,197,5886,0,1
6,8,R+ - Mild Nudity,3,2,0,248,324,5887,0,6
6,12,PG-13 - Teens 13 or older,23,1,8,20,270,5888,0,1
7,12,PG-13 - Teens 13 or older,11,1,0,388,138,5889,0,0
6,12,PG-13 - Teens 13 or older,24,1,0,498,15,5890,0,0
7,1,PG-13 - Teens 13 or older,10,1,1,466,172,5891,4,0
7,13,PG-13 - Teens 13 or older,23,1,0,6,300,5892,0,1
8,12,R+ - Mild Nudity,23,2,0,141,176,5893,0,1
7,50,Rx - Hentai,16,2,10,313,186,5894,2,2
9,16,R - 17+ (violence & profanity),23,0,1,8,164,5895,0,1
8,13,R - 17+ (violence & profanity),24,0,4,388,389,5896,0,0
8,23,R - 17+ (violence & profanity),23,0,0,3,183,5897,4,0
7,12,PG-13 - Teens 13 or older,23,1,1,141,226,5898,0,0
8,12,R - 17+ (violence & profanity),23,0,1,124,263,5899,0,1
7,12,PG-13 - Teens 13 or older,22,1,1,10,172,5900,4,0
8,1,PG-13 - Teens 13 or older,92,1,0,43,105,5901,1,1
6,6,PG-13 - Teens 13 or older,30,1,0,427,64,5902,2,0
7,3,PG-13 - Teens 13 or older,25,1,1,71,15,5903,1,0
7,12,PG-13 - Teens 13 or older,24,1,3,42,11,5904,0,1
5,50,PG-13 - Teens 13 or older,3,1,0,499,444,5905,0,26
7,12,PG-13 - Teens 13 or older,23,1,0,2,325,5906,0,1
6,10,PG-13 - Teens 13 or older,23,1,15,14,200,5907,0,1
7,12,PG-13 - Teens 13 or older,24,1,15,6,85,5908,0,1
7,9,R - 17+ (violence & profanity),24,0,1,20,3,5909,4,0
6,1,G - All Ages,3,3,2,381,321,5910,4,26
5,12,PG-13 - Teens 13 or older,24,1,1,14,164,5911,0,0
7,13,G - All Ages,24,3,1,20,311,5912,4,0
6,12,R+ - Mild Nudity,24,2,22,141,16,5913,0,0
6,12,PG-13 - Teens 13 or older,4,1,0,358,326,5914,0,15
7,1,PG-13 - Teens 13 or older,27,1,1,6,259,5915,3,26
6,13,PG-13 - Teens 13 or older,13,1,0,434,450,5916,4,2
8,10,PG-13 - Teens 13 or older,16,1,0,197,172,5917,4,1
8,13,PG-13 - Teens 13 or older,23,1,1,147,406,5918,0,6
7,12,PG-13 - Teens 13 or older,23,1,3,10,193,5919,0,2
