anime_id,name,genre,type,episodes,rating,mean_rating
2154,396,9868,9868,1,8.11,6.805402087170043
2620,3855,9868,8780,26,6.85,5.802631578947368
3964,3858,9868,9868,1,6.85,4.761904761904762
2786,3864,9868,8780,51,6.84,4.564102564102564
19211,2462,9868,9813,2,7.24,5.431587837837838
447,3890,9868,8780,25,6.84,5.0843373493975905
1823,2461,9868,8780,26,7.25,5.542553191489362
3014,409,9868,9868,1,8.09,7.014209591474245
7338,408,9868,9813,4,8.09,6.419147224456959
12113,407,9868,9868,1,8.09,6.59729633582355
8956,3867,9868,8780,52,6.84,3.6
34103,400,9868,9813,1,8.1,6.349148418491485
2109,2456,9868,8780,51,7.25,4.930555555555555
32059,8335,9868,9840,1,4.83,7.0
10648,8333,9868,9885,2,6.0,3.0
5440,2451,9868,8780,48,7.25,5.285714285714286
206,2444,9868,8780,27,7.25,5.836092715231788
9204,374,9868,9868,1,8.13,6.824561403508772
7059,2467,9868,9885,1,7.24,5.725455908068948
15359,2443,9868,9840,5,7.25,5.4907120743034055
19855,3914,9868,8780,13,6.83,5.611111111111111
16796,8382,9868,9868,1,3.36,2.0
690,2481,9868,8780,26,7.24,5.628787878787879
27831,379,9868,8780,12,8.12,6.473130841121495
4672,381,9868,9868,1,8.12,6.262049602246139
24045,8374,9868,9840,1,4.94,2.0
6162,3816,9868,9868,1,6.86,5.434343434343434
2448,382,9868,9813,1,8.12,6.056360708534622
2741,8372,9868,8780,25,7.13,4.833333333333333
6610,2476,9868,9868,1,7.24,6.101258581235698
186,384,9868,8780,13,8.12,6.273122014763352
11255,3905,9868,9885,1,6.83,5.066473988439307
2048,2442,9868,9885,12,7.25,5.52808988764045
2255,3825,9868,8780,38,6.85,4.6875
6151,2473,9868,9885,1,7.24,5.548387096774194
30885,386,9868,9885,2,8.12,5.784492588369441
12879,2471,9868,9885,1,7.24,5.435530085959885
6229,3839,9868,9885,32,6.85,2.0
5250,3902,9868,8780,23,6.83,4.6875
10260,3899,9868,9885,2,6.83,5.602787456445993
4503,4158,9868,8780,23,6.77,5.161458333333333
4901,348,9868,9885,5,8.15,6.796882380727444
12471,3723,9868,8780,24,6.88,5.777066356228172
25939,4000,9868,8780,12,6.81,4.985239852398524
30915,3998,9868,9813,1,6.8,4.536044362292052
15905,8507,9868,8780,37,8.43,4.0
4855,3616,9868,9885,6,6.91,5.333333333333333
21407,3620,9868,8780,49,6.91,4.166666666666667
1645,3621,9868,9885,6,6.91,4.945945945945946
32385,8502,9868,9840,3,5.96,5.0
26183,3994,9868,9885,2,6.81,5.049586776859504
4808,3993,9868,8780,26,6.81,3.769230769230769
889,320,9868,8780,12,8.17,6.985248385296228
3769,8492,9868,8780,13,6.56,2.6666666666666665
21419,321,9868,9868,1,8.17,6.125307125307125
22097,448,9868,9885,5,8.06,6.200173310225304
2952,322,9868,9885,1,8.17,6.488704472106962
9837,3987,9868,9885,2,6.81,5.8
31430,3644,9868,8780,13,6.91,5.557644110275689
2795,3986,9868,8780,25,6.81,5.342046718576196
31050,3984,9868,9885,3,6.81,5.277777777777778
7222,447,9868,9868,1,8.06,6.411451398135819
9040,4003,9868,9813,3,6.81,5.472
5763,3647,9868,8780,24,6.91,5.857142857142857
26449,3607,9868,9813,1,6.91,4.095541401273885
4083,3603,9868,8780,26,6.92,5.357142857142857
2114,4021,9868,9885,6,6.81,5.5
9993,8532,9868,9885,1,5.82,2.6666666666666665
27737,3581,9868,8780,51,6.92,4.25
1629,3583,9868,8780,26,6.92,5.699530516431925
10702,4020,9868,9868,1,6.81,5.57625
4854,3584,9868,9885,6,6.92,6.3
12857,4019,9868,9868,1,6.81,4.712707182320442
2449,305,9868,9813,1,8.19,6.034647550776583
4574,8526,9868,8780,50,6.64,1.5
5997,8525,9868,8780,52,7.1,3.25
4280,457,9868,9868,1,8.05,6.62203519510329
6280,2531,9868,9840,1,7.22,5.759328358208955
4940,8524,9868,8780,26,7.16,1.0
6056,3597,9868,8780,29,6.92,2.7777777777777777
14781,8520,9868,9868,1,2.49,0.5
3024,4013,9868,8780,52,6.81,5.55
16620,8518,9868,9868,1,4.67,2.0
1576,2528,9868,9840,26,7.22,5.963917525773196
21177,4008,9868,8780,24,6.81,5.400602409638554
22677,2526,9868,9868,1,7.22,5.632716049382716
7254,3726,9868,9813,1,6.88,4.461538461538462
10466,8483,9868,9885,1,5.44,4.333333333333333
2688,3650,9868,8780,31,6.9,5.785714285714286
6500,3965,9868,8780,24,6.82,5.282492443617763
1541,3707,9868,8780,22,6.89,5.017543859649122
14629,3708,9868,9868,1,6.89,5.928571428571429
5682,342,9868,8780,26,8.16,7.054484492875105
22319,436,9868,8780,12,8.07,6.581763085399449
17563,8275,9868,9840,1,6.09,1.6666666666666667
22117,3711,9868,9885,1,6.89,5.08364312267658
2158,435,9868,8780,24,8.07,6.923474663908997
14117,3714,9868,9813,2,6.88,3.8656716417910446
2143,433,9868,9885,3,8.07,6.008130081300813
2110,2419,9868,8780,25,7.26,5.518518518518518
2119,3716,9868,9868,1,6.88,4.786764705882353
3935,3955,9868,8780,26,6.82,5.296296296296297
2704,3954,9868,8780,26,6.82,5.285714285714286
10620,432,9868,8780,26,8.07,6.927746724090534
1088,431,9868,8780,36,8.07,6.49066091954023
16049,344,9868,8780,24,8.16,6.633281630844228
17419,3720,9868,9813,13,6.88,4.135714285714286
47,347,9868,9868,1,8.15,6.783032416906032
9338,8444,9868,9885,2,6.0,3.0
20507,328,9868,8780,12,8.17,6.637027206370272
8999,8445,9868,8780,52,7.15,6.6
5029,339,9868,9868,1,8.16,6.279611650485437
27815,3651,9868,8780,48,6.9,4.821428571428571
31149,329,9868,9868,1,8.17,6.26775956284153
128,3657,9868,9885,6,6.9,5.157894736842105
14075,331,9868,8780,24,8.17,6.8818061088977425
2178,3663,9868,9868,1,6.9,5.6063829787234045
32379,3979,9868,8780,12,6.81,5.653627311522048
5859,3666,9868,9885,1,6.9,4.304347826086956
73,444,9868,8780,13,8.06,6.637811805384046
4073,3668,9868,8780,39,6.9,6.5
30365,3677,9868,9885,1,6.9,4.788405797101449
2584,3679,9868,9885,1,6.9,5.142857142857143
2120,3684,9868,9868,1,6.89,4.558139534883721
16419,3685,9868,8780,49,6.89,4.246666666666667
3069,3971,9868,9868,1,6.82,6.033333333333333
1599,3687,9868,8780,12,6.89,5.45
1043,3969,9868,9885,2,6.82,5.372649572649572
1800,3689,9868,9885,1,6.89,5.417241379310345
3288,3692,9868,9885,15,6.89,4.969026548672566
153,338,9868,8780,45,8.16,6.730561555075594
7793,3704,9868,8780,6,6.89,2.75
9781,8150,9868,8780,20,6.37,1.5
19947,8158,9868,8780,26,7.23,1.3333333333333333
7436,4161,9868,9868,1,6.77,4.357142857142857
917,2759,9868,9885,1,7.16,5.575187969924812
777,64,9868,9885,10,8.59,7.315557925609919
758,2757,9868,9868,1,7.16,5.296740994854202
22535,65,9868,8780,24,8.59,7.316499481148392
317,593,9868,9868,1,7.94,6.514080100125156
4470,8044,9868,8780,56,6.3,0.5
3254,9365,9868,9885,3,6.19,3.2131147540983607
21437,2283,9868,8780,13,7.29,5.881856540084388
26055,62,9868,8780,24,8.6,7.107585703865792
4646,2988,9868,9885,4,7.09,5.4
9252,589,9868,9868,1,7.94,6.1447109712937475
5072,2993,9868,9813,1,7.09,5.098039215686274
2717,2995,9868,8780,24,7.09,5.217391304347826
10845,9338,9868,9813,4,6.23,4.4911032028469755
7081,2286,9868,8780,44,7.29,4.847222222222222
598,3003,9868,8780,13,7.09,5.546099290780142
23857,8050,9868,9840,78,5.25,4.0
31505,8051,9868,9840,1,6.6,7.0
5031,2989,9868,9885,2,7.09,5.568421052631579
169,2977,9868,8780,12,7.1,5.968345323741008
13117,595,9868,9868,1,7.94,5.813852813852814
6749,2975,9868,8768,1,7.1,4.191011235955056
12079,2281,9868,8768,1,7.29,4.999446902654867
2185,9505,9868,9885,2,5.97,3.5555555555555554
2713,2942,9868,8780,26,7.11,5.297029702970297
23233,2944,9868,8780,12,7.11,5.5908265213442325
2170,2766,9868,9885,2,7.16,5.633053221288516
29027,2764,9868,9885,1,7.16,5.291384317521781
4282,44,9868,9868,1,8.68,7.180527788884446
5220,2763,9868,8780,24,7.16,5.633060853769301
3072,2951,9868,9868,1,7.11,4.948717948717949
6633,4340,9868,8780,12,6.73,5.031746031746032
5342,2954,9868,8780,13,7.1,5.57599736234751
4565,54,9868,9868,1,8.64,6.8001978239366965
3900,4338,9868,8780,52,6.73,3.5555555555555554
18001,2962,9868,8780,12,7.1,5.528635890315862
13411,2963,9868,9885,1,7.1,5.0417168070597675
2389,2964,9868,8780,105,7.1,5.176470588235294
11355,2966,9868,9885,1,7.1,5.113065326633166
22663,2760,9868,8780,12,7.16,5.660857908847185
4026,2974,9868,9868,1,7.1,4.968664101154481
1457,3005,9868,9885,15,7.09,5.25
16904,597,9868,9868,1,7.94,6.125
2123,2287,9868,9868,1,7.29,5.326530612244898
3653,3011,9868,8780,24,7.09,5.6674718196457325
5039,3042,9868,8780,12,7.08,5.8717504332755635
31764,580,9868,8780,13,7.95,6.463429625076828
8837,9204,9868,9813,1,6.42,3.9146341463414633
19703,578,9868,8780,10,7.95,6.462728551336146
1019,4288,9868,8780,13,6.74,5.2039045553145336
7728,2736,9868,9813,1,7.16,4.7956777996070725
5079,2301,9868,8780,23,7.29,5.85091475282211
3784,86,9868,9868,1,8.53,7.020747406574178
4876,3040,9868,9868,1,7.08,5.64
9723,2734,9868,9813,1,7.16,4.820058997050148
2324,9182,9868,9885,3,6.45,3.96309963099631
12029,88,9868,9885,26,8.53,7.609756097560975
16385,2729,9868,8780,12,7.16,5.337011033099298
10087,90,9868,8780,13,8.51,7.250492125984252
9331,3058,9868,8780,13,7.08,5.647651006711409
2138,9168,9868,9885,4,6.47,5.322916666666667
11285,3061,9868,8780,8,7.07,5.736239136160126
3407,3062,9868,8780,24,7.07,5.631201434548715
10456,2302,9868,8780,13,7.29,6.014877789585547
6675,197,9868,9868,1,8.33,7.199381394242208
21339,582,9868,9868,1,7.95,6.478122151321787
3116,3034,9868,8780,25,7.08,4.738095238095238
801,72,9868,8780,26,8.57,7.0736167181192116
10689,4312,9868,9868,1,6.74,2.803921568627451
5205,73,9868,9868,1,8.57,7.100738271016909
543,587,9868,9868,1,7.95,6.486297828335057
395,2291,9868,8780,13,7.29,6.045246038365304
17389,74,9868,8780,39,8.57,7.065121412803532
175,4307,9868,8780,26,6.74,5.354166666666667
1490,2292,9868,8780,26,7.29,5.638888888888889
2341,9265,9868,9885,3,6.34,4.930769230769231
1209,2748,9868,9868,1,7.16,6.0
2298,2746,9868,9813,1,7.16,5.3017751479289945
10156,4300,9868,8780,12,6.74,5.327034120734909
2359,9242,9868,9868,1,6.37,5.103225806451613
16498,82,9868,8780,25,8.54,7.314088696592753
3308,9232,9868,9885,3,6.38,4.411111111111111
14913,3029,9868,8780,29,7.09,2.4545454545454546
24893,584,9868,8780,12,7.95,6.674525589419207
21729,3031,9868,8780,33,7.08,5.041666666666667
8456,4298,9868,9885,6,6.74,4.842592592592593
10490,4315,9868,8780,12,6.73,5.428571428571429
31105,3063,9868,9840,1,7.07,6.117647058823529
12715,4347,9868,9885,7,6.73,3.9565217391304346
31757,36,9868,9868,1,8.73,6.394736842105263
2592,9819,9868,9885,1,5.29,3.627329192546584
23249,623,9868,9868,1,7.93,6.593220338983051
4575,9810,9868,9885,1,5.33,0.8333333333333334
2480,9803,9868,9885,1,5.36,3.4166666666666665
6169,2271,9868,9868,1,7.3,5.15311004784689
2265,622,9868,9868,1,7.93,6.515151515151516
4650,2842,9868,9813,1,7.14,4.994535519125683
22687,2843,9868,8780,13,7.14,5.8709792709077915
34085,2267,9868,8768,1,7.29,4.588888888888889
3553,9793,9868,9885,2,5.41,3.9285714285714284
1225,2846,9868,9885,3,7.13,5.247881355932203
2315,9787,9868,9885,1,5.42,3.5194805194805197
2561,2849,9868,8780,52,7.13,4.963414634146342
4765,2854,9868,9885,2,7.13,5.521802325581396
23133,4384,9868,8780,24,6.72,5.459533607681756
977,9733,9868,9885,1,5.53,4.289795918367347
1932,2274,9868,8780,49,7.3,5.028776978417266
11061,6,9868,8780,148,9.13,7.924081632653062
5107,9790,9868,9885,1,5.41,3.4
31378,2796,9868,9885,1,7.15,4.672932330827067
1696,2832,9868,9885,6,7.14,5.773039215686275
3963,4400,9868,9868,1,6.72,4.5625
2769,4414,9868,8780,25,6.71,4.285714285714286
3667,2805,9868,8780,12,7.15,5.787146226415095
11441,2799,9868,9885,2,7.15,5.439114391143911
1818,626,9868,8780,26,7.92,6.816957728088787
16442,2264,9868,9868,1,7.3,4.477611940298507
9919,625,9868,8780,25,7.92,6.614648179588757
202,624,9868,8780,26,7.93,6.597801847722205
11141,9868,9868,9868,1,4.6,1.5
32802,2814,9868,8780,24,7.14,4.447368421052632
23991,2815,9868,9868,1,7.14,4.9
8394,2816,9868,8780,26,7.14,4.330188679245283
446,4403,9868,8780,13,6.72,5.316326530612245
6025,9866,9868,9885,1,4.69,3.380952380952381
6672,4402,9868,8780,45,6.72,3.4444444444444446
5114,1,9868,8780,64,9.26,8.028933018637584
10372,2828,9868,8780,13,7.14,5.809498399146212
1492,2797,9868,8780,26,7.15,5.330708661417323
10336,2830,9868,8780,21,7.14,5.828897338403042
4183,4401,9868,8780,50,6.72,1.75
1020,2787,9868,9885,3,7.15,5.2023809523809526
97,598,9868,8780,26,7.94,6.63648328507502
1384,2862,9868,9885,4,7.13,5.394273127753304
12061,9701,9868,9885,4,5.64,4.363636363636363
32998,604,9868,8780,12,7.93,6.593972602739726
2070,9590,9868,9885,2,5.84,4.068965517241379
10592,2908,9868,9868,1,7.13,5.0
5266,4362,9868,9885,1,6.72,5.444444444444445
6344,2910,9868,9813,1,7.12,5.109442060085837
164,24,9868,9868,1,8.81,7.228608231613814
3574,2912,9868,9885,2,7.12,5.412023460410557
11017,4359,9868,8780,50,6.71,3.7777777777777777
1763,9591,9868,9885,2,5.84,4.163265306122449
17677,2775,9868,9868,1,7.15,5.7622377622377625
3534,9554,9868,9885,2,5.9,3.210526315789474
1736,2278,9868,9885,14,7.29,5.546762589928058
9346,2774,9868,8780,50,7.15,4.8
2273,600,9868,9868,1,7.94,6.134671890303624
27655,2773,9868,8780,12,7.15,5.9763671875
5022,4351,9868,8780,73,6.73,2.4
11741,35,9868,8780,12,8.73,7.439279488669378
2300,2771,9868,9885,1,7.16,4.725274725274725
2209,9564,9868,9885,3,5.88,3.6315789473684212
44,21,9868,9885,4,8.83,7.3436899982544945
7364,4370,9868,9868,1,6.72,4.0
1575,19,9868,8780,25,8.83,7.641243956995454
4119,4381,9868,8780,43,6.72,2.875
7695,2868,9868,9868,1,7.13,5.0159108989657915
93,614,9868,8780,50,7.93,6.654371584699454
29961,8009,9868,9885,1,4.76,3.0
30363,2874,9868,8780,10,7.13,5.484233030464992
4357,9692,9868,9885,2,5.63,2.9166666666666665
2169,9669,9868,9885,3,5.68,4.592417061611374
4773,2879,9868,8780,37,7.13,4.666666666666667
5310,613,9868,9868,1,7.93,6.194503171247358
4094,2880,9868,9885,6,7.12,5.806282722513089
2124,2882,9868,9813,2,7.12,4.813740458015267
1761,4375,9868,9885,1,6.72,5.287128712871287
2819,2783,9868,8780,43,7.15,5.1875
10418,2885,9868,9885,1,7.12,5.33034379671151
18989,4374,9868,9813,1,6.72,4.587912087912088
2946,9658,9868,9885,2,5.7,3.0344827586206895
1726,2780,9868,8780,12,7.15,5.9037037037037035
2904,13,9868,8780,25,8.98,7.76594340400957
2479,9648,9868,9885,1,5.72,3.6619718309859155
3656,2865,9868,8780,24,7.13,5.478685612788633
31196,3064,9868,8780,26,7.07,5.0344827586206895
11995,8064,9868,9868,1,5.33,3.6666666666666665
21415,3878,9868,9813,6,6.84,4.606761565836299
1954,3246,9868,9885,3,7.03,4.976237623762376
28431,3244,9868,9840,1,7.04,4.932330827067669
10005,4188,9868,9868,1,6.77,4.642857142857143
9706,4235,9868,9813,1,6.75,4.230769230769231
33,146,9868,8780,25,8.4,7.089318213635727
1822,4189,9868,9885,6,6.77,5.101123595505618
267,543,9868,8780,26,7.97,6.824608904933815
1553,3159,9868,9885,4,7.05,5.305084745762712
315,4231,9868,9868,1,6.76,5.415384615384616
31637,541,9868,8780,12,7.97,6.450423631783833
5,147,9868,9868,1,8.4,6.89028439439873
6336,149,9868,9885,7,8.4,7.10381861575179
28907,540,9868,8780,12,7.97,6.536422838103892
14617,3164,9868,9813,1,7.05,4.766666666666667
24133,3165,9868,8780,12,7.05,5.571909167367536
28215,2338,9868,9840,13,7.28,5.7216828478964405
14719,91,9868,8780,26,8.51,7.219912035185926
139,141,9868,9885,14,8.41,6.647853185595568
23755,136,9868,8780,24,8.42,6.9859619140625
1706,4246,9868,8780,13,6.75,5.316770186335404
2685,129,9868,9885,3,8.44,6.661365142478463
2404,3130,9868,8780,11,7.06,5.546249424758399
43,185,9868,9868,1,8.34,6.78703186137507
31763,3222,9868,9868,1,7.03,5.741573033707865
8285,3132,9868,8780,22,7.05,2.2
2418,132,9868,9868,1,8.43,7.266666666666667
504,4241,9868,9868,1,6.75,5.319004524886878
1253,552,9868,9885,12,7.97,6.100349040139616
3827,4183,9868,8780,28,6.77,5.266666666666667
1182,4184,9868,9885,6,6.77,5.12781954887218
22297,134,9868,8780,12,8.42,7.16287192755498
2797,2666,9868,9885,3,7.18,5.564705882352941
3479,8893,9868,9885,4,7.02,4.788546255506608
1465,3143,9868,8780,10,7.05,5.9393939393939394
137,140,9868,9885,8,8.41,6.612984218077475
28701,123,9868,8780,13,8.45,7.1731236829307825
284,2690,9868,8780,12,7.17,5.84
10048,8801,9868,9885,1,7.44,4.419354838709677
11755,4194,9868,9868,1,6.76,5.305841924398625
17655,4211,9868,9885,2,6.76,5.063492063492063
6746,160,9868,8780,24,8.38,7.099850730355048
4052,4210,9868,8780,39,6.76,5.142857142857143
5002,4197,9868,9885,2,6.76,6.444444444444445
10113,8759,9868,9885,2,6.53,1.75
9130,176,9868,9885,13,8.36,6.536405529953917
1660,4207,9868,8780,24,6.76,4.442857142857143
1357,3208,9868,9885,3,7.04,5.15547703180212
28201,8758,9868,8780,13,5.45,1.6666666666666667
10554,8748,9868,8780,25,7.15,4.333333333333333
4208,3211,9868,8780,51,7.04,4.285714285714286
2319,4203,9868,9885,1,6.76,5.171171171171171
2746,3217,9868,9868,1,7.04,5.802040816326531
19319,532,9868,8780,25,7.98,6.593406593406593
5460,159,9868,9868,1,8.38,6.099038461538462
2619,4222,9868,8780,26,6.76,5.241379310344827
938,2680,9868,9885,4,7.18,5.463917525773196
21511,3189,9868,8780,12,7.04,5.689808633733867
3486,2688,9868,8780,47,7.18,6.0476190476190474
187,534,9868,9868,1,7.98,6.15320197044335
11827,8797,9868,9885,4,7.49,5.211864406779661
3366,4219,9868,8780,26,6.76,5.452154857560263
3359,3175,9868,8780,13,7.04,5.545454545454546
9488,8782,9868,9868,1,7.04,7.0
473,4190,9868,8780,12,6.77,4.747311827956989
12091,8733,9868,8780,25,5.94,1.6666666666666667
8133,2337,9868,9868,1,7.28,4.747967479674797
29133,8734,9868,9813,1,4.28,4.0
32269,8744,9868,9868,1,4.78,1.0
967,524,9868,8780,109,7.99,6.645326504481434
2470,2686,9868,9868,1,7.18,4.373493975903615
9522,8775,9868,8780,28,5.23,0.3333333333333333
9520,8774,9868,8780,38,6.43,2.25
6448,8770,9868,8780,52,6.49,4.25
9465,521,9868,9868,1,7.99,6.194218241042345
397,554,9868,8780,10,7.97,6.428785607196402
6594,102,9868,8780,12,8.49,7.354147075418469
5485,565,9868,8780,26,7.96,6.331521739130435
6867,2659,9868,9840,9,7.18,6.1041292639138245
3692,2313,9868,8780,48,7.29,4.28169014084507
3251,8086,9868,8780,50,5.54,0.3333333333333333
4810,3086,9868,8780,35,7.07,5.090909090909091
4240,3270,9868,8780,39,7.02,5.714285714285714
31251,564,9868,8780,25,7.96,6.491300745650372
1033,189,9868,9868,1,8.34,6.973574408901252
548,2719,9868,9868,1,7.17,5.963463065925337
12413,562,9868,8780,12,7.96,6.662180349932705
7559,3267,9868,9885,2,7.02,4.898674242424242
971,3253,9868,8780,50,7.02,5.119883040935672
30711,2318,9868,9868,1,7.28,5.75
1080,2341,9868,9885,5,7.28,6.112391930835735
16756,4173,9868,9868,1,6.77,6.823529411764706
2321,512,9868,9885,7,8.0,6.94488188976378
3481,4165,9868,9868,1,6.77,5.1875
1051,2721,9868,9885,4,7.16,5.683345780433159
12115,192,9868,9868,1,8.33,6.795204402515723
347,4274,9868,8780,22,6.75,5.267543859649122
13601,94,9868,8780,22,8.5,7.241362078812108
33028,571,9868,8780,11,7.95,6.120259019426457
3579,3071,9868,8780,51,7.07,4.947368421052632
1362,2309,9868,9868,1,7.29,5.8478260869565215
2747,2344,9868,8780,193,7.28,4.739726027397261
5217,3073,9868,8780,39,7.07,4.696969696969697
15489,3092,9868,8780,73,7.07,5.356617647058823
30533,3074,9868,9885,1,7.07,5.456
6293,3077,9868,9885,2,7.07,5.5
5742,4269,9868,9813,1,6.75,4.96969696969697
2201,3279,9868,9868,1,7.02,4.88781234064253
1731,2310,9868,9885,4,7.29,5.768375540457073
138,196,9868,9885,8,8.33,6.508191240387831
9950,8148,9868,8780,13,7.4,4.0
18115,97,9868,8780,25,8.5,6.864129688143976
32831,8149,9868,9840,1,4.43,4.5
9228,8716,9868,9868,1,6.12,2.5
1762,3223,9868,9885,6,7.03,5.0
136,108,9868,8780,62,8.48,6.85211517952364
31051,187,9868,9813,1,8.34,6.231329690346084
1848,4249,9868,8780,52,6.75,4.864864864864865
2980,4174,9868,8780,50,6.77,4.222222222222222
9761,9040,9868,9885,2,6.7,4.5340599455040875
2988,9042,9868,9885,5,6.7,4.148351648351649
30058,8141,9868,9840,1,5.85,5.0
25781,121,9868,9885,2,8.45,6.553871364195002
4127,9047,9868,9885,4,6.69,4.985714285714286
2118,3260,9868,9868,1,7.02,4.850931677018633
6768,560,9868,9885,1,7.96,4.946847960444994
467,112,9868,8780,26,8.47,7.024490440827935
486,117,9868,8780,13,8.46,7.317647058823529
9724,559,9868,9868,1,7.96,6.162127659574468
13145,3098,9868,8780,39,7.06,5.134663341645886
320,9026,9868,9885,2,6.72,5.364883401920439
3027,2663,9868,9885,1,7.18,5.645833333333333
30503,109,9868,8780,13,8.48,6.839839691257236
14543,8946,9868,9885,4,6.87,4.893203883495145
12223,3122,9868,9868,1,7.06,5.27027027027027
31973,518,9868,9840,4,8.0,6.296052631578948
16512,3100,9868,8780,13,7.06,5.747431506849315
6087,4252,9868,8780,27,6.75,5.25
4218,8400,9873,9868,1,5.7,3.0
2091,6603,9873,9885,1,5.96,4.7
14049,6087,9873,9813,1,6.21,4.295546558704453
31925,8727,9873,8768,1,5.18,4.5
2052,5269,9873,9885,3,6.48,5.5
30165,8749,9873,8768,1,4.15,3.0
31245,1664,9873,9868,1,7.47,6.033259423503326
19747,9873,9873,9885,2,3.43,1.0
3011,5285,9873,9885,2,6.48,5.228215767634855
6948,1961,9873,9813,1,7.38,4.831178707224335
25437,3339,9873,9885,2,7.0,4.600760456273764
16023,6625,9873,9885,2,5.94,4.2706766917293235
5733,9738,9873,9885,1,5.52,3.2333333333333334
25265,8344,9873,9813,1,5.36,2.6666666666666665
9624,3860,9873,8780,12,6.84,5.615069615069615
748,6034,9873,9885,3,6.24,5.245901639344262
15895,3797,9873,9813,3,6.86,4.558375634517766
740,947,9873,8780,43,7.74,5.489508822126848
13349,1409,9873,8780,13,7.54,6.235294117647059
4644,9706,9873,9885,1,5.6,3.7333333333333334
11919,6128,9873,8780,52,6.2,2.25
30647,8393,9873,9840,1,5.24,6.5
3513,7481,9873,9885,2,5.19,3.0
3456,3259,9873,9840,1,7.02,5.0394736842105265
33419,3783,9873,8780,12,6.85,7.0
16954,8355,9873,9885,1,5.47,5.0
1115,6610,9873,9885,1,5.95,4.936507936507937
6985,6330,9873,9868,1,6.1,5.338582677165355
6479,3362,9873,9813,1,6.99,5.002366863905325
21781,3024,9873,9813,1,7.09,5.235
1688,2747,9873,8780,12,7.16,5.668896321070235
6987,5766,9873,9885,1,6.32,4.755043227665706
6045,309,9873,8780,25,8.19,6.7237583427234116
7475,7261,9873,9885,1,5.44,4.341463414634147
8993,7266,9873,9885,1,5.44,4.076923076923077
16397,5757,9873,8780,13,6.33,5.120194910665945
15717,5579,9873,9813,3,6.38,4.583333333333333
8756,1744,9873,9885,5,7.44,4.024767801857585
32264,5569,9873,8768,1,6.38,5.5
17635,3009,9873,9813,6,7.09,5.873303167420814
2093,8496,9873,9885,1,5.9,3.0
12131,5796,9873,9813,3,6.31,4.362637362637362
3497,8602,9873,9885,1,4.7,5.5
18039,6276,9873,9885,1,6.13,4.876132930513595
9656,327,9873,8780,12,8.17,6.567924768077265
23621,6300,9873,9840,1,6.12,2.0
4535,3030,9873,9840,7,7.08,5.535494689770822
7668,6323,9873,9885,2,6.11,5.245033112582782
4205,3076,9873,9813,1,7.07,5.52112676056338
1036,6314,9873,9885,2,6.11,4.179640718562874
2231,3563,9873,8780,37,6.93,5.130434782608695
32600,6312,9873,8768,1,6.11,6.75
823,9126,9873,9885,1,6.55,5.545454545454546
7482,7165,9873,9885,1,5.55,3.6666666666666665
5734,3573,9873,8780,12,6.93,5.420261754726127
2155,5644,9873,8780,13,6.36,4.751256281407035
8577,9205,9873,9885,2,6.41,4.942827973455845
5534,3039,9873,8780,164,7.08,1.6666666666666667
520,1538,9873,9868,1,7.5,5.876
2101,8583,9873,9885,1,5.32,2.6666666666666665
23079,7166,9873,8780,13,5.54,4.596376252891288
30346,85,9873,9868,1,8.53,6.589690721649484
22411,7049,9873,8768,1,5.64,2.0
4804,3645,9873,9885,2,6.91,5.355263157894737
3301,9350,9873,9885,4,6.21,3.723404255319149
6268,6196,9873,9885,1,6.17,3.0
17827,3180,9873,8780,12,7.04,5.6646294881589
5085,6192,9873,9840,1,6.17,4.757731958762887
5674,9565,9873,9885,4,5.87,3.5625
33241,1593,9873,8780,10,7.48,5.7625
5081,155,9873,8780,15,8.39,7.136767976278725
31319,5408,9873,9885,4,6.43,2.75
8768,1436,9873,9813,1,7.53,5.565302911093627
3076,1704,9873,9813,3,7.45,4.500715307582261
4638,9598,9873,9885,2,5.82,2.9285714285714284
10180,5369,9873,9813,2,6.45,4.032786885245901
5447,7061,9873,9885,1,5.63,2.888888888888889
9887,9660,9873,9885,2,5.7,3.230769230769231
8476,1261,9873,8780,13,7.6,6.084970111016226
530,1005,9873,8780,46,7.71,5.712653406686416
1912,6426,9873,8780,13,6.06,4.780748663101604
12467,1906,9873,8780,13,7.4,6.129699248120301
614,5430,9873,8780,13,6.43,5.01685393258427
19575,5519,9873,9885,2,6.4,4.460606060606061
18729,6254,9873,9813,1,6.13,4.7272727272727275
30015,261,9873,8780,13,8.24,6.9876053544868615
19631,8902,9873,9885,4,6.99,4.867469879518072
32202,5490,9873,9885,1,6.42,1.6363636363636365
14751,3452,9873,9840,26,6.96,5.259469696969697
15411,3423,9873,9885,1,6.97,5.023255813953488
3392,1283,9873,9813,1,7.59,5.673622704507513
3370,9411,9873,9885,2,6.12,3.5833333333333335
25375,3700,9873,8768,1,6.89,4.696969696969697
2082,7120,9873,9885,2,5.58,4.294117647058823
1908,6468,9873,9885,1,6.04,4.094650205761317
14289,1023,9873,8780,13,7.71,6.193827160493827
7785,49,9873,8780,11,8.65,7.518412242945959
4763,8863,9873,9885,2,7.11,4.842465753424658
692,9507,9873,9885,4,5.96,4.266666666666667
33247,5531,9873,9813,3,6.4,3.3333333333333335
29870,8196,9873,9868,1,4.49,4.5
19923,7886,9873,9885,1,5.36,1.75
3299,2405,9873,8780,12,7.26,6.000641848523748
